time,wx,wy,wz
5.041,-0.18,1.1,1.16
5.046,-0.18,1.11,1.18
5.051,-0.17,1.11,1.19
5.065,-0.15,1.09,1.19
5.067,-0.15,1.06,1.16
5.067,-0.14,1.03,1.14
5.086,-0.14,1.04,1.14
5.087,-0.13,1.05,1.13
5.088,-0.13,1.02,1.11
5.088,-0.14,0.98,1.1
5.091,-0.12,0.97,1.11
5.096,-0.12,0.96,1.1
5.101,-0.1,0.94,1.09
5.107,-0.09,0.93,1.06
5.112,-0.09,0.91,1.04
5.116,-0.08,0.91,1.03
5.121,-0.08,0.89,1.03
5.127,-0.08,0.87,1.01
5.131,-0.08,0.86,1
5.137,-0.08,0.84,0.99
5.142,-0.08,0.83,0.98
5.146,-0.08,0.82,0.96
5.151,-0.08,0.8,0.93
5.157,-0.09,0.78,0.92
5.161,-0.1,0.77,0.89
5.166,-0.11,0.74,0.88
5.172,-0.11,0.73,0.86
5.177,-0.11,0.71,0.84
5.182,-0.11,0.68,0.81
5.192,-0.1,0.68,0.81
5.193,-0.1,0.66,0.78
5.197,-0.08,0.63,0.77
5.218,-0.06,0.6,0.74
5.219,-0.04,0.58,0.72
5.22,-0.03,0.56,0.71
5.22,-0.02,0.54,0.7
5.222,-0.03,0.49,0.68
5.228,-0.04,0.45,0.66
5.234,-0.05,0.4,0.64
5.238,-0.06,0.36,0.6
5.242,-0.05,0.33,0.58
5.247,-0.04,0.29,0.56
5.252,0,0.29,0.56
5.257,0,0.25,0.54
5.262,0.04,0.25,0.52
5.267,0.05,0.24,0.5
5.272,0.03,0.22,0.48
5.278,0.01,0.21,0.44
5.283,-0.02,0.19,0.4
5.287,-0.05,0.18,0.39
5.293,-0.07,0.17,0.36
5.3,-0.07,0.15,0.34
5.302,-0.06,0.13,0.32
5.308,-0.04,0.08,0.29
5.315,-0.03,0.04,0.27
5.319,-0.02,0.04,0.27
5.322,-0.02,0.03,0.23
5.329,-0.03,-0.01,0.21
5.339,-0.03,-0.04,0.19
5.339,-0.04,-0.08,0.17
5.344,-0.05,-0.1,0.13
5.363,-0.04,-0.12,0.11
5.364,-0.05,-0.14,0.08
5.364,-0.03,-0.15,0.06
5.365,-0.03,-0.18,0.04
5.367,-0.04,-0.2,0.01
5.372,-0.05,-0.22,-0.01
5.379,-0.07,-0.24,-0.05
5.383,-0.08,-0.24,-0.07
5.388,-0.08,-0.26,-0.07
5.394,-0.08,-0.3,-0.11
5.398,-0.08,-0.32,-0.13
5.403,-0.08,-0.35,-0.16
5.408,-0.07,-0.38,-0.19
5.413,-0.06,-0.4,-0.21
5.418,-0.06,-0.43,-0.25
5.423,-0.06,-0.46,-0.27
5.429,-0.06,-0.47,-0.29
5.433,-0.07,-0.49,-0.32
5.438,-0.08,-0.51,-0.35
5.443,-0.08,-0.53,-0.37
5.448,-0.08,-0.53,-0.4
5.453,-0.07,-0.55,-0.4
5.46,-0.07,-0.57,-0.43
5.463,-0.06,-0.58,-0.45
5.469,-0.06,-0.61,-0.47
5.473,-0.05,-0.63,-0.5
5.479,-0.05,-0.66,-0.53
5.484,-0.05,-0.68,-0.55
5.488,-0.06,-0.71,-0.58
5.497,-0.06,-0.73,-0.6
5.499,-0.05,-0.75,-0.62
5.504,-0.04,-0.76,-0.64
5.51,-0.03,-0.77,-0.66
5.514,-0.03,-0.8,-0.69
5.519,-0.03,-0.8,-0.69
5.525,-0.03,-0.82,-0.71
5.53,-0.04,-0.83,-0.74
5.534,-0.04,-0.86,-0.76
5.539,-0.04,-0.88,-0.78
5.544,-0.03,-0.9,-0.8
5.549,-0.02,-0.92,-0.83
5.554,-0.01,-0.95,-0.84
5.559,0,-0.96,-0.86
5.564,0,-0.98,-0.88
5.57,0.02,-1.01,-0.9
5.574,0.02,-1.02,-0.92
5.58,0.03,-1.05,-0.96
5.585,0.03,-1.05,-0.96
5.59,0.03,-1.06,-0.98
5.594,0.03,-1.06,-0.99
5.599,0.03,-1.08,-1
5.604,0.05,-1.11,-1.02
5.61,0.06,-1.11,-1.04
5.614,0.08,-1.11,-1.06
5.619,0.08,-1.11,-1.07
5.626,0.1,-1.12,-1.1
5.633,0.1,-1.13,-1.11
5.634,0.11,-1.14,-1.1
5.674,0.1,-1.13,-1.12
5.675,0.09,-1.13,-1.13
5.676,0.1,-1.13,-1.13
5.676,0.1,-1.14,-1.15
5.676,0.1,-1.15,-1.16
5.677,0.11,-1.15,-1.17
5.677,0.12,-1.14,-1.18
5.678,0.12,-1.16,-1.19
5.681,0.13,-1.17,-1.2
5.687,0.14,-1.18,-1.22
5.69,0.15,-1.19,-1.22
5.695,0.16,-1.2,-1.23
5.7,0.17,-1.22,-1.24
5.705,0.18,-1.22,-1.24
5.71,0.19,-1.23,-1.24
5.715,0.21,-1.23,-1.26
5.72,0.23,-1.23,-1.26
5.725,0.23,-1.24,-1.26
5.731,0.23,-1.23,-1.27
5.736,0.24,-1.25,-1.26
5.741,0.25,-1.25,-1.25
5.745,0.26,-1.25,-1.27
5.751,0.26,-1.25,-1.27
5.756,0.27,-1.26,-1.27
5.761,0.28,-1.26,-1.26
5.775,0.29,-1.26,-1.25
5.778,0.3,-1.26,-1.25
5.779,0.32,-1.26,-1.25
5.781,0.32,-1.26,-1.25
5.796,0.33,-1.26,-1.25
5.797,0.33,-1.26,-1.24
5.798,0.34,-1.26,-1.24
5.804,0.34,-1.26,-1.24
5.806,0.35,-1.26,-1.23
5.811,0.35,-1.26,-1.22
5.817,0.36,-1.25,-1.21
5.822,0.36,-1.24,-1.21
5.827,0.37,-1.24,-1.19
5.832,0.38,-1.23,-1.18
5.836,0.37,-1.21,-1.16
5.842,0.37,-1.19,-1.15
5.846,0.37,-1.18,-1.15
5.851,0.37,-1.18,-1.15
5.856,0.37,-1.17,-1.14
5.861,0.37,-1.14,-1.12
5.866,0.38,-1.14,-1.11
5.872,0.39,-1.12,-1.09
5.877,0.39,-1.11,-1.08
5.889,0.4,-1.11,-1.06
5.889,0.41,-1.12,-1.05
5.891,0.41,-1.12,-1.03
5.909,0.41,-1.11,-1.02
5.91,0.4,-1.11,-1
5.91,0.4,-1.1,-0.98
5.917,0.4,-1.08,-0.96
5.918,0.4,-1.08,-0.96
5.922,0.4,-1.07,-0.94
5.927,0.4,-1.05,-0.93
5.933,0.41,-1.03,-0.91
5.937,0.42,-1.02,-0.9
5.942,0.42,-1.01,-0.87
5.947,0.42,-0.99,-0.84
5.952,0.41,-0.98,-0.82
5.957,0.4,-0.96,-0.81
5.962,0.4,-0.94,-0.79
5.967,0.4,-0.93,-0.77
5.972,0.39,-0.92,-0.74
5.978,0.39,-0.91,-0.72
5.983,0.4,-0.91,-0.72
5.987,0.4,-0.89,-0.69
5.992,0.4,-0.87,-0.67
5.997,0.39,-0.86,-0.65
6.002,0.39,-0.84,-0.62
6.008,0.37,-0.82,-0.62
6.014,0.36,-0.81,-0.59
6.018,0.35,-0.79,-0.56
6.023,0.35,-0.77,-0.53
6.034,0.34,-0.76,-0.52
6.035,0.34,-0.74,-0.49
6.038,0.34,-0.72,-0.47
6.076,0.31,-0.7,-0.45
6.077,0.29,-0.7,-0.42
6.077,0.26,-0.68,-0.42
6.077,0.26,-0.67,-0.4
6.078,0.24,-0.65,-0.38
6.078,0.22,-0.63,-0.36
6.079,0.21,-0.61,-0.33
6.079,0.2,-0.59,-0.3
6.083,0.19,-0.58,-0.29
6.088,0.18,-0.57,-0.26
6.093,0.16,-0.56,-0.23
6.098,0.17,-0.52,-0.19
6.103,0.2,-0.5,-0.15
6.108,0.24,-0.48,-0.13
6.113,0.28,-0.45,-0.11
6.119,0.3,-0.45,-0.11
6.124,0.3,-0.41,-0.09
6.129,0.29,-0.39,-0.06
6.134,0.26,-0.41,-0.04
6.14,0.19,-0.41,-0.02
6.143,0.11,-0.36,-0.01
6.149,0.06,-0.29,0.02
6.154,0.03,-0.27,0.06
6.159,0.04,-0.25,0.08
6.164,0.08,-0.22,0.11
6.169,0.12,-0.16,0.14
6.187,0.15,-0.12,0.16
6.189,0.15,-0.12,0.17
6.191,0.13,-0.12,0.17
6.191,0.13,-0.13,0.2
6.197,0.08,-0.12,0.23
6.199,0.03,-0.09,0.25
6.236,-0.02,-0.07,0.28
6.237,-0.05,-0.05,0.29
6.237,-0.07,-0.05,0.31
6.238,-0.07,-0.03,0.34
6.238,-0.05,0.03,0.37
6.239,-0.03,0.08,0.4
6.239,-0.01,0.1,0.41
6.24,-0.02,0.12,0.43
6.244,-0.04,0.16,0.45
6.249,-0.08,0.16,0.45
6.254,-0.08,0.19,0.47
6.259,-0.12,0.21,0.49
6.264,-0.15,0.21,0.51
6.27,-0.17,0.2,0.53
6.275,-0.17,0.23,0.55
6.279,-0.17,0.27,0.58
6.286,-0.16,0.29,0.61
6.29,-0.14,0.28,0.62
6.295,-0.12,0.29,0.65
6.299,-0.14,0.34,0.67
6.309,-0.16,0.4,0.69
6.311,-0.19,0.43,0.7
6.315,-0.23,0.43,0.71
6.332,-0.25,0.45,0.71
6.333,-0.25,0.45,0.74
6.334,-0.26,0.48,0.76
6.335,-0.25,0.5,0.77
6.34,-0.24,0.51,0.8
6.345,-0.24,0.53,0.81
6.351,-0.24,0.56,0.83
6.355,-0.24,0.58,0.85
6.361,-0.25,0.59,0.86
6.367,-0.27,0.6,0.87
6.37,-0.28,0.63,0.89
6.375,-0.29,0.65,0.91
6.382,-0.29,0.65,0.93
6.386,-0.3,0.68,0.93
6.391,-0.3,0.7,0.94
6.395,-0.3,0.71,0.96
6.401,-0.3,0.73,0.97
6.405,-0.29,0.76,0.99
6.411,-0.29,0.78,1
6.416,-0.3,0.81,1.02
6.421,-0.29,0.85,1.04
6.426,-0.27,0.85,1.05
6.439,-0.25,0.85,1.05
6.44,-0.21,0.85,1.07
6.442,-0.17,0.87,1.09
6.464,-0.14,0.91,1.1
6.465,-0.14,0.91,1.1
6.466,-0.14,0.93,1.09
6.466,-0.16,0.97,1.11
6.467,-0.23,0.98,1.11
6.471,-0.31,0.95,1.09
6.476,-0.38,0.95,1.1
6.481,-0.41,0.96,1.13
6.486,-0.4,0.96,1.15
6.491,-0.36,0.96,1.15
6.496,-0.29,0.97,1.15
6.501,-0.23,1,1.16
6.506,-0.19,1.03,1.17
6.512,-0.16,1.07,1.17
6.517,-0.18,1.07,1.17
6.521,-0.18,1.1,1.18
6.526,-0.23,1.13,1.18
6.531,-0.29,1.11,1.16
6.536,-0.33,1.11,1.15
6.541,-0.34,1.13,1.15
6.546,-0.31,1.13,1.17
6.552,-0.25,1.12,1.2
6.557,-0.2,1.09,1.19
6.562,-0.15,1.09,1.17
6.567,-0.12,1.11,1.17
6.572,-0.12,1.14,1.17
6.584,-0.14,1.16,1.16
6.586,-0.17,1.16,1.16
6.588,-0.17,1.17,1.15
6.61,-0.2,1.18,1.16
6.611,-0.22,1.21,1.14
6.611,-0.22,1.23,1.14
6.612,-0.19,1.22,1.13
6.612,-0.16,1.2,1.12
6.617,-0.12,1.2,1.11
6.621,-0.09,1.2,1.12
6.627,-0.07,1.2,1.11
6.632,-0.08,1.19,1.09
6.637,-0.09,1.19,1.07
6.642,-0.1,1.19,1.07
6.647,-0.12,1.19,1.05
6.653,-0.11,1.21,1.05
6.658,-0.11,1.22,1.05
6.662,-0.09,1.23,1.04
6.667,-0.06,1.24,1.01
6.674,-0.03,1.25,1
6.678,-0.02,1.25,0.99
6.682,-0.02,1.24,0.97
6.688,-0.02,1.22,0.96
6.692,-0.03,1.21,0.94
6.697,-0.03,1.21,0.92
6.702,-0.01,1.21,0.9
6.708,0,1.19,0.89
6.713,0.02,1.19,0.87
6.718,0.05,1.19,0.87
6.731,0.05,1.18,0.85
6.733,0.08,1.19,0.84
6.733,0.09,1.2,0.82
6.754,0.08,1.2,0.79
6.755,0.07,1.2,0.75
6.755,0.07,1.19,0.74
6.756,0.06,1.19,0.72
6.758,0.06,1.17,0.7
6.763,0.07,1.18,0.67
6.768,0.09,1.14,0.63
6.773,0.12,1.1,0.62
6.778,0.14,1.1,0.64
6.783,0.14,1.1,0.64
6.789,0.14,1.1,0.62
6.793,0.14,1.12,0.57
6.798,0.14,1.08,0.52
6.803,0.13,1.07,0.5
6.808,0.12,1.1,0.49
6.813,0.12,1.1,0.48
6.82,0.13,1.08,0.46
6.824,0.14,1.04,0.42
6.828,0.15,1.02,0.38
6.833,0.16,1.04,0.36
6.84,0.16,1.05,0.35
6.843,0.16,1.01,0.33
6.848,0.16,1.01,0.33
6.859,0.16,0.97,0.29
6.86,0.16,0.98,0.27
6.863,0.16,0.99,0.24
6.882,0.16,0.97,0.21
6.884,0.17,0.93,0.19
6.884,0.17,0.93,0.16
6.885,0.17,0.92,0.14
6.889,0.18,0.91,0.12
6.893,0.18,0.89,0.09
6.9,0.17,0.87,0.06
6.904,0.17,0.84,0.04
6.909,0.16,0.84,0.01
6.914,0.15,0.84,0.01
6.919,0.15,0.83,-0.02
6.924,0.16,0.81,-0.05
6.929,0.16,0.79,-0.06
6.934,0.16,0.78,-0.08
6.939,0.15,0.76,-0.11
6.944,0.13,0.75,-0.14
6.949,0.13,0.73,-0.17
6.955,0.13,0.71,-0.19
6.959,0.12,0.68,-0.22
6.964,0.11,0.67,-0.25
6.969,0.11,0.65,-0.28
6.974,0.11,0.64,-0.31
6.979,0.11,0.64,-0.33
6.984,0.11,0.62,-0.33
6.989,0.11,0.6,-0.35
6.994,0.12,0.57,-0.37
7.002,0.13,0.55,-0.4
7.004,0.15,0.52,-0.42
7.009,0.16,0.5,-0.44
7.02,0.16,0.47,-0.47
7.021,0.17,0.44,-0.49
7.025,0.16,0.41,-0.51
7.03,0.15,0.39,-0.52
7.035,0.13,0.35,-0.54
7.04,0.12,0.31,-0.57
7.046,0.13,0.28,-0.6
7.049,0.14,0.28,-0.6
7.055,0.14,0.25,-0.61
7.06,0.17,0.21,-0.63
7.065,0.19,0.17,-0.64
7.07,0.2,0.17,-0.66
7.075,0.21,0.16,-0.68
7.08,0.2,0.14,-0.7
7.085,0.17,0.13,-0.72
7.091,0.13,0.11,-0.74
7.095,0.11,0.08,-0.76
7.1,0.1,0.08,-0.77
7.105,0.11,0.07,-0.8
7.111,0.13,0.03,-0.81
7.115,0.13,0.03,-0.81
7.12,0.13,-0.01,-0.83
7.125,0.15,-0.04,-0.84
7.13,0.16,-0.07,-0.85
7.136,0.16,-0.09,-0.86
7.141,0.15,-0.13,-0.88
7.15,0.14,-0.16,-0.89
7.156,0.13,-0.18,-0.91
7.157,0.14,-0.19,-0.92
7.164,0.14,-0.21,-0.93
7.166,0.15,-0.22,-0.93
7.171,0.15,-0.25,-0.95
7.176,0.16,-0.26,-0.96
7.181,0.15,-0.26,-0.96
7.186,0.15,-0.28,-0.98
7.193,0.13,-0.3,-0.99
7.196,0.13,-0.33,-1
7.201,0.13,-0.35,-1.01
7.206,0.14,-0.38,-1.01
7.211,0.15,-0.41,-1.02
7.216,0.17,-0.44,-1.03
7.221,0.19,-0.46,-1.03
7.227,0.19,-0.49,-1.03
7.231,0.2,-0.5,-1.04
7.236,0.2,-0.52,-1.06
7.242,0.18,-0.53,-1.06
7.246,0.18,-0.53,-1.07
7.252,0.16,-0.55,-1.07
7.257,0.16,-0.57,-1.07
7.261,0.17,-0.58,-1.07
7.266,0.17,-0.6,-1.07
7.278,0.19,-0.63,-1.09
7.28,0.21,-0.65,-1.08
7.281,0.22,-0.68,-1.08
7.286,0.22,-0.7,-1.08
7.295,0.23,-0.72,-1.08
7.296,0.24,-0.74,-1.08
7.301,0.23,-0.75,-1.08
7.306,0.23,-0.76,-1.09
7.311,0.23,-0.76,-1.08
7.316,0.24,-0.78,-1.08
7.321,0.24,-0.81,-1.08
7.326,0.25,-0.82,-1.08
7.331,0.26,-0.84,-1.07
7.337,0.26,-0.85,-1.07
7.342,0.27,-0.87,-1.07
7.347,0.27,-0.88,-1.06
7.351,0.27,-0.91,-1.05
7.357,0.28,-0.94,-1.05
7.362,0.29,-0.95,-1.04
7.367,0.29,-0.96,-1.03
7.372,0.3,-0.98,-1.02
7.377,0.3,-1,-1.01
7.382,0.3,-1,-1.01
7.387,0.3,-1.02,-1
7.392,0.31,-1.03,-0.99
7.397,0.32,-1.05,-0.98
7.403,0.32,-1.06,-0.97
7.407,0.33,-1.09,-0.96
7.412,0.33,-1.1,-0.94
7.424,0.34,-1.11,-0.94
7.425,0.34,-1.11,-0.93
7.427,0.35,-1.11,-0.93
7.433,0.36,-1.12,-0.9
7.446,0.36,-1.12,-0.87
7.447,0.37,-1.14,-0.86
7.447,0.38,-1.14,-0.86
7.454,0.38,-1.14,-0.84
7.458,0.38,-1.13,-0.83
7.463,0.39,-1.12,-0.82
7.468,0.39,-1.12,-0.81
7.473,0.4,-1.13,-0.79
7.478,0.39,-1.12,-0.76
7.484,0.39,-1.13,-0.74
7.488,0.39,-1.13,-0.73
7.493,0.38,-1.13,-0.7
7.498,0.39,-1.14,-0.69
7.503,0.4,-1.15,-0.67
7.508,0.4,-1.16,-0.64
7.513,0.42,-1.16,-0.64
7.518,0.42,-1.17,-0.62
7.523,0.43,-1.17,-0.6
7.528,0.44,-1.18,-0.57
7.533,0.44,-1.18,-0.55
7.538,0.44,-1.18,-0.54
7.544,0.44,-1.18,-0.53
7.56,0.43,-1.18,-0.5
7.561,0.43,-1.19,-0.47
7.561,0.43,-1.2,-0.45
7.572,0.44,-1.2,-0.42
7.573,0.44,-1.2,-0.41
7.573,0.44,-1.19,-0.38
7.578,0.45,-1.19,-0.36
7.584,0.44,-1.19,-0.36
7.588,0.44,-1.2,-0.33
7.594,0.44,-1.2,-0.3
7.599,0.44,-1.18,-0.27
7.604,0.44,-1.18,-0.24
7.608,0.45,-1.18,-0.21
7.614,0.43,-1.18,-0.19
7.619,0.4,-1.16,-0.17
7.624,0.39,-1.14,-0.15
7.629,0.39,-1.12,-0.12
7.634,0.38,-1.11,-0.09
7.639,0.39,-1.11,-0.06
7.646,0.39,-1.11,-0.03
7.649,0.39,-1.09,-0.03
7.654,0.39,-1.06,-0.02
7.659,0.39,-1.05,0.01
7.664,0.38,-1.05,0.03
7.669,0.37,-1.05,0.06
7.674,0.36,-1.06,0.08
7.679,0.35,-1.05,0.11
7.684,0.34,-1.05,0.13
7.689,0.34,-1.04,0.16
7.699,0.34,-1.04,0.17
7.705,0.33,-1.02,0.2
7.706,0.32,-1,0.23
7.72,0.32,-0.99,0.26
7.721,0.31,-0.99,0.26
7.721,0.31,-0.97,0.28
7.724,0.31,-0.96,0.3
7.729,0.3,-0.95,0.32
7.734,0.28,-0.93,0.34
7.739,0.27,-0.91,0.36
7.745,0.26,-0.9,0.38
7.75,0.25,-0.89,0.4
7.755,0.26,-0.87,0.43
7.76,0.24,-0.85,0.45
7.764,0.22,-0.83,0.47
7.77,0.2,-0.82,0.49
7.775,0.19,-0.81,0.5
7.78,0.18,-0.81,0.5
7.785,0.18,-0.79,0.52
7.792,0.18,-0.78,0.53
7.795,0.17,-0.76,0.56
7.8,0.16,-0.74,0.58
7.805,0.15,-0.73,0.6
7.81,0.14,-0.72,0.62
7.815,0.14,-0.69,0.64
7.82,0.13,-0.68,0.65
7.834,0.11,-0.67,0.67
7.836,0.11,-0.64,0.68
7.837,0.09,-0.62,0.69
7.844,0.07,-0.61,0.71
7.846,0.05,-0.61,0.71
7.85,0.05,-0.59,0.72
7.856,0.03,-0.57,0.74
7.86,0.01,-0.54,0.76
7.865,-0.01,-0.53,0.77
7.87,-0.03,-0.52,0.78
7.876,-0.05,-0.5,0.78
7.881,-0.06,-0.48,0.8
7.886,-0.07,-0.46,0.81
7.89,-0.08,-0.45,0.82
7.896,-0.08,-0.42,0.85
7.901,-0.04,-0.4,0.87
7.906,0.02,-0.38,0.88
7.911,0.07,-0.38,0.88
7.916,0.09,-0.35,0.88
7.921,0.09,-0.31,0.9
7.926,0.1,-0.32,0.9
7.931,0.07,-0.33,0.9
7.937,0,-0.29,0.91
7.941,-0.07,-0.22,0.93
7.946,-0.13,-0.18,0.93
7.951,-0.18,-0.17,0.93
7.956,-0.19,-0.16,0.93
7.961,-0.19,-0.12,0.95
7.966,-0.15,-0.05,0.96
7.982,-0.09,-0.05,0.97
7.984,-0.05,-0.05,0.97
7.984,-0.03,-0.07,0.97
7.986,-0.03,-0.06,0.97
7.991,-0.03,-0.03,0.98
7.997,-0.05,0,0.99
8.006,-0.09,0.01,0.99
8.007,-0.14,0.02,0.98
8.011,-0.17,0.06,0.97
8.018,-0.2,0.11,0.98
8.021,-0.22,0.14,0.98
8.026,-0.2,0.14,1
8.031,-0.18,0.16,1
8.037,-0.14,0.19,1.02
8.041,-0.11,0.23,1.01
8.047,-0.08,0.23,1.01
8.052,-0.08,0.25,0.99
8.057,-0.07,0.26,0.99
8.061,-0.08,0.27,0.99
8.067,-0.11,0.3,0.99
8.072,-0.14,0.33,0.99
8.077,-0.16,0.35,0.97
8.082,-0.18,0.36,0.97
8.087,-0.19,0.38,0.97
8.092,-0.19,0.39,0.97
8.098,-0.17,0.42,0.97
8.102,-0.13,0.44,0.97
8.107,-0.11,0.46,0.97
8.112,-0.08,0.46,0.97
8.12,-0.08,0.5,0.95
8.122,-0.07,0.53,0.95
8.127,-0.07,0.55,0.93
8.14,-0.08,0.57,0.93
8.14,-0.1,0.58,0.92
8.142,-0.13,0.6,0.92
8.148,-0.13,0.63,0.91
8.152,-0.13,0.65,0.89
8.157,-0.11,0.65,0.89
8.163,-0.1,0.66,0.87
8.167,-0.08,0.69,0.87
8.173,-0.07,0.71,0.87
8.179,-0.06,0.71,0.87
8.183,-0.06,0.73,0.85
8.188,-0.05,0.74,0.83
8.193,-0.03,0.75,0.82
8.199,-0.03,0.79,0.8
8.203,-0.04,0.81,0.79
8.208,-0.04,0.82,0.78
8.213,-0.04,0.83,0.77
8.218,-0.03,0.84,0.76
8.223,-0.02,0.88,0.74
8.245,-0.02,0.89,0.73
8.246,0,0.9,0.71
8.247,0.03,0.92,0.69
8.247,0.05,0.92,0.68
8.248,0.04,0.93,0.68
8.253,0.04,0.96,0.66
8.258,0.04,0.99,0.64
8.263,0.05,1,0.62
8.268,0.05,1.02,0.6
8.273,0.05,1.04,0.59
8.278,0.03,1.07,0.55
8.283,0,1.11,0.54
8.288,0,1.1,0.52
8.293,0,1.02,0.51
8.299,0.02,0.99,0.49
8.303,0.07,0.98,0.46
8.309,0.13,1.01,0.46
8.314,0.18,1.01,0.46
8.319,0.18,1.03,0.44
8.325,0.21,1.03,0.42
8.329,0.22,1.07,0.39
8.334,0.19,1.12,0.36
8.338,0.16,1.14,0.33
8.344,0.13,1.15,0.31
8.349,0.09,1.14,0.28
8.354,0.08,1.17,0.24
8.359,0.09,1.23,0.24
8.364,0.11,1.24,0.23
8.369,0.15,1.18,0.21
8.379,0.17,1.13,0.18
8.38,0.2,1.13,0.18
8.386,0.2,1.13,0.16
8.401,0.22,1.15,0.14
8.402,0.23,1.15,0.12
8.403,0.23,1.12,0.08
8.411,0.22,1.1,0.05
8.412,0.23,1.15,0.04
8.414,0.23,1.21,0.02
8.419,0.24,1.23,-0.01
8.424,0.23,1.22,-0.04
8.429,0.22,1.22,-0.07
8.434,0.2,1.23,-0.09
8.439,0.18,1.23,-0.12
8.444,0.18,1.23,-0.12
8.45,0.18,1.21,-0.14
8.454,0.19,1.17,-0.16
8.459,0.22,1.14,-0.18
8.464,0.24,1.14,-0.21
8.472,0.26,1.14,-0.23
8.475,0.27,1.13,-0.26
8.48,0.28,1.12,-0.28
8.485,0.27,1.14,-0.31
8.49,0.26,1.16,-0.34
8.495,0.25,1.18,-0.36
8.5,0.24,1.18,-0.38
8.515,0.23,1.17,-0.4
8.52,0.22,1.17,-0.43
8.52,0.22,1.16,-0.43
8.52,0.22,1.16,-0.45
8.525,0.22,1.15,-0.48
8.53,0.23,1.11,-0.5
8.536,0.26,1.09,-0.5
8.541,0.26,1.07,-0.52
8.546,0.28,1.06,-0.54
8.552,0.28,1.05,-0.55
8.556,0.27,1.04,-0.58
8.561,0.25,1.05,-0.61
8.566,0.23,1.05,-0.63
8.571,0.21,1.05,-0.65
8.576,0.2,1.05,-0.66
8.581,0.2,1.04,-0.66
8.586,0.2,1.03,-0.68
8.591,0.19,1.01,-0.7
8.595,0.2,1,-0.72
8.602,0.21,0.99,-0.73
8.605,0.21,0.98,-0.75
8.611,0.22,0.96,-0.76
8.616,0.21,0.94,-0.77
8.621,0.21,0.93,-0.78
8.626,0.2,0.91,-0.8
8.631,0.19,0.89,-0.82
8.638,0.19,0.88,-0.83
8.643,0.18,0.88,-0.85
8.646,0.18,0.88,-0.85
8.657,0.18,0.86,-0.86
8.657,0.18,0.85,-0.88
8.661,0.18,0.83,-0.89
8.666,0.18,0.82,-0.89
8.671,0.17,0.8,-0.9
8.676,0.17,0.79,-0.91
8.681,0.17,0.77,-0.92
8.686,0.16,0.75,-0.94
8.691,0.15,0.73,-0.95
8.697,0.15,0.72,-0.94
8.702,0.14,0.7,-0.95
8.706,0.14,0.69,-0.97
8.711,0.14,0.69,-0.97
8.716,0.14,0.67,-0.97
8.721,0.13,0.65,-0.98
8.726,0.13,0.65,-0.98
8.731,0.12,0.63,-0.98
8.736,0.12,0.61,-0.98
8.741,0.12,0.59,-0.99
8.746,0.11,0.58,-1
8.752,0.11,0.56,-1
8.756,0.1,0.55,-1
8.767,0.09,0.52,-0.99
8.768,0.07,0.5,-0.99
8.774,0.07,0.5,-1
8.777,0.08,0.5,-1
8.785,0.08,0.49,-1.01
8.787,0.09,0.47,-1
8.792,0.11,0.45,-1.01
8.797,0.13,0.42,-1.02
8.803,0.14,0.4,-1
8.807,0.15,0.37,-0.97
8.812,0.16,0.33,-0.97
8.817,0.17,0.26,-0.98
8.822,0.16,0.2,-0.99
8.827,0.17,0.19,-0.99
8.832,0.18,0.18,-0.97
8.837,0.18,0.14,-0.96
8.842,0.15,0.14,-0.95
8.847,0.12,0.1,-0.95
8.853,0.12,0.03,-0.96
8.857,0.09,0.02,-0.96
8.862,0.08,0.05,-0.94
8.867,0.11,0.07,-0.94
8.872,0.15,0.04,-0.93
8.881,0.18,-0.02,-0.91
8.887,0.2,-0.04,-0.9
8.888,0.19,-0.02,-0.89
8.9,0.18,-0.01,-0.89
8.901,0.15,-0.05,-0.89
8.903,0.13,-0.1,-0.89
8.909,0.11,-0.1,-0.86
8.913,0.12,-0.13,-0.86
8.918,0.12,-0.15,-0.84
8.924,0.14,-0.16,-0.82
8.928,0.18,-0.21,-0.82
8.933,0.2,-0.25,-0.81
8.938,0.22,-0.27,-0.8
8.943,0.22,-0.27,-0.78
8.948,0.19,-0.27,-0.76
8.954,0.18,-0.29,-0.75
8.958,0.16,-0.32,-0.75
8.963,0.16,-0.33,-0.74
8.968,0.18,-0.33,-0.71
8.973,0.2,-0.34,-0.69
8.978,0.22,-0.34,-0.69
8.983,0.22,-0.38,-0.67
8.989,0.24,-0.42,-0.65
8.993,0.25,-0.45,-0.63
8.999,0.24,-0.47,-0.62
9.005,0.22,-0.49,-0.6
9.009,0.21,-0.51,-0.59
9.013,0.21,-0.53,-0.57
9.018,0.21,-0.54,-0.54
9.024,0.23,-0.55,-0.52
9.028,0.25,-0.56,-0.52
9.033,0.27,-0.58,-0.5
9.044,0.28,-0.6,-0.48
9.045,0.28,-0.6,-0.48
9.049,0.28,-0.61,-0.44
9.067,0.27,-0.62,-0.43
9.068,0.27,-0.65,-0.4
9.068,0.27,-0.68,-0.39
9.07,0.26,-0.7,-0.37
9.075,0.26,-0.72,-0.34
9.079,0.28,-0.74,-0.31
9.084,0.29,-0.76,-0.29
9.089,0.29,-0.76,-0.27
9.094,0.3,-0.77,-0.25
9.099,0.3,-0.78,-0.24
9.104,0.29,-0.8,-0.22
9.109,0.29,-0.8,-0.22
