time,wx,wy,wz
4.967,-0.02,-0.04,0.19
4.973,-0.02,-0.04,0.16
4.980,-0.03,-0.08,0.14
4.983,-0.04,-0.12,0.12
4.987,-0.06,-0.16,0.09
4.992,-0.07,-0.18,0.06
4.997,-0.07,-0.19,0.04
5.003,-0.07,-0.23,0.00
5.008,-0.06,-0.27,-0.02
5.012,-0.05,-0.30,-0.04
5.017,-0.04,-0.30,-0.07
5.023,-0.06,-0.31,-0.10
5.028,-0.08,-0.34,-0.13
5.032,-0.09,-0.34,-0.13
5.038,-0.09,-0.37,-0.15
5.048,-0.11,-0.39,-0.19
5.049,-0.13,-0.40,-0.20
5.053,-0.12,-0.42,-0.23
5.075,-0.11,-0.45,-0.26
5.077,-0.10,-0.49,-0.29
5.078,-0.10,-0.52,-0.31
5.078,-0.10,-0.53,-0.34
5.079,-0.10,-0.55,-0.37
5.084,-0.10,-0.59,-0.39
5.088,-0.10,-0.62,-0.42
5.093,-0.10,-0.63,-0.44
5.098,-0.09,-0.63,-0.44
5.103,-0.09,-0.64,-0.47
5.108,-0.09,-0.65,-0.50
5.113,-0.09,-0.68,-0.52
5.118,-0.10,-0.71,-0.54
5.126,-0.12,-0.73,-0.58
5.128,-0.12,-0.74,-0.59
5.133,-0.12,-0.76,-0.62
5.139,-0.11,-0.78,-0.65
5.146,-0.11,-0.80,-0.67
5.148,-0.10,-0.82,-0.69
5.153,-0.09,-0.85,-0.71
5.160,-0.09,-0.87,-0.73
5.164,-0.09,-0.87,-0.76
5.169,-0.09,-0.90,-0.76
5.177,-0.10,-0.91,-0.77
5.179,-0.09,-0.93,-0.80
5.184,-0.10,-0.95,-0.82
5.198,-0.09,-0.98,-0.84
5.199,-0.08,-1.00,-0.86
5.199,-0.07,-1.02,-0.87
5.207,-0.07,-1.03,-0.90
5.208,-0.07,-1.06,-0.92
5.214,-0.06,-1.08,-0.95
5.219,-0.06,-1.09,-0.97
5.229,-0.06,-1.10,-0.98
5.230,-0.05,-1.10,-0.99
5.235,-0.04,-1.13,-0.99
5.238,-0.04,-1.15,-0.99
5.244,-0.03,-1.15,-1.03
5.249,-0.03,-1.15,-1.05
5.255,-0.01,-1.15,-1.07
5.259,0.00,-1.15,-1.09
5.265,0.00,-1.16,-1.09
5.270,-0.01,-1.17,-1.09
5.280,-0.01,-1.16,-1.12
5.280,-0.02,-1.16,-1.14
5.286,-0.02,-1.16,-1.15
5.289,-0.00,-1.17,-1.17
5.294,0.00,-1.18,-1.17
5.299,0.02,-1.18,-1.17
5.305,0.02,-1.20,-1.19
5.310,0.04,-1.21,-1.19
5.315,0.05,-1.23,-1.21
5.324,0.06,-1.24,-1.22
5.325,0.06,-1.26,-1.23
5.330,0.07,-1.27,-1.23
5.346,0.08,-1.26,-1.24
5.347,0.09,-1.25,-1.25
5.347,0.10,-1.26,-1.26
5.353,0.11,-1.27,-1.26
5.354,0.12,-1.27,-1.26
5.360,0.13,-1.28,-1.26
5.367,0.15,-1.28,-1.26
5.370,0.15,-1.28,-1.27
5.375,0.15,-1.28,-1.27
5.380,0.16,-1.28,-1.28
5.386,0.16,-1.28,-1.28
5.390,0.17,-1.28,-1.28
5.395,0.17,-1.29,-1.27
5.402,0.18,-1.30,-1.27
5.406,0.20,-1.29,-1.27
5.411,0.20,-1.29,-1.27
5.416,0.22,-1.29,-1.26
5.420,0.22,-1.29,-1.26
5.426,0.23,-1.28,-1.25
5.432,0.24,-1.28,-1.25
5.436,0.24,-1.28,-1.24
5.441,0.24,-1.27,-1.23
5.447,0.25,-1.28,-1.23
5.454,0.26,-1.28,-1.22
5.456,0.27,-1.28,-1.22
5.461,0.28,-1.26,-1.22
5.477,0.28,-1.25,-1.20
5.479,0.29,-1.24,-1.18
5.480,0.30,-1.25,-1.17
5.480,0.30,-1.24,-1.16
5.487,0.30,-1.21,-1.15
5.491,0.30,-1.20,-1.13
5.498,0.29,-1.20,-1.12
5.501,0.30,-1.20,-1.12
5.506,0.30,-1.18,-1.11
5.512,0.31,-1.16,-1.09
5.516,0.32,-1.15,-1.07
5.521,0.32,-1.13,-1.06
5.528,0.33,-1.13,-1.05
5.531,0.33,-1.12,-1.03
5.536,0.33,-1.11,-1.01
5.541,0.32,-1.09,-0.99
5.547,0.33,-1.09,-0.97
5.551,0.33,-1.09,-0.95
5.556,0.32,-1.09,-0.94
5.562,0.32,-1.09,-0.91
5.567,0.33,-1.06,-0.91
5.571,0.33,-1.04,-0.90
5.577,0.33,-1.03,-0.88
5.581,0.34,-1.02,-0.86
5.587,0.35,-1.01,-0.84
5.592,0.35,-0.98,-0.82
5.600,0.34,-0.98,-0.80
5.603,0.34,-0.96,-0.76
5.607,0.33,-0.94,-0.75
5.622,0.32,-0.93,-0.73
5.622,0.32,-0.91,-0.71
5.623,0.32,-0.89,-0.68
5.628,0.32,-0.86,-0.66
5.632,0.33,-0.86,-0.66
5.637,0.33,-0.85,-0.63
5.644,0.32,-0.83,-0.60
5.648,0.32,-0.81,-0.59
5.652,0.31,-0.79,-0.57
5.657,0.31,-0.77,-0.55
5.662,0.30,-0.75,-0.52
5.668,0.30,-0.74,-0.50
5.672,0.29,-0.72,-0.47
5.677,0.28,-0.69,-0.44
5.682,0.26,-0.68,-0.42
5.688,0.25,-0.66,-0.40
5.692,0.23,-0.64,-0.37
5.697,0.22,-0.64,-0.37
5.702,0.22,-0.62,-0.35
5.708,0.20,-0.60,-0.32
5.712,0.19,-0.58,-0.30
5.718,0.16,-0.57,-0.28
5.723,0.15,-0.55,-0.25
5.728,0.12,-0.52,-0.22
5.733,0.10,-0.51,-0.21
5.739,0.10,-0.48,-0.18
5.745,0.14,-0.46,-0.13
5.749,0.20,-0.45,-0.11
5.752,0.25,-0.42,-0.08
5.773,0.28,-0.37,-0.06
5.774,0.29,-0.37,-0.03
5.774,0.26,-0.35,-0.03
5.775,0.26,-0.37,0.01
5.778,0.19,-0.38,0.02
5.783,0.11,-0.34,0.03
5.789,0.05,-0.25,0.07
5.793,0.02,-0.21,0.10
5.798,0.00,-0.22,0.11
5.806,0.03,-0.19,0.13
5.809,0.08,-0.14,0.17
5.813,0.13,-0.07,0.19
5.819,0.14,-0.06,0.21
5.823,0.12,-0.08,0.23
5.829,0.09,-0.08,0.26
5.833,0.02,-0.08,0.26
5.839,0.02,-0.05,0.28
5.843,-0.02,0.00,0.31
5.849,-0.04,0.02,0.33
5.858,-0.07,0.02,0.35
5.860,-0.08,0.02,0.37
5.863,-0.06,0.07,0.41
5.877,-0.04,0.11,0.43
5.878,-0.04,0.14,0.44
5.879,-0.03,0.17,0.47
5.887,-0.03,0.20,0.48
5.890,-0.05,0.25,0.51
5.894,-0.08,0.28,0.53
5.899,-0.10,0.28,0.53
5.903,-0.10,0.28,0.55
5.910,-0.12,0.28,0.57
5.914,-0.14,0.29,0.59
5.919,-0.15,0.32,0.61
5.924,-0.16,0.36,0.64
5.929,-0.17,0.38,0.67
5.935,-0.15,0.38,0.69
5.939,-0.13,0.39,0.69
5.944,-0.12,0.43,0.71
5.951,-0.11,0.46,0.73
5.954,-0.12,0.49,0.75
5.959,-0.15,0.51,0.77
5.965,-0.19,0.51,0.77
5.970,-0.19,0.54,0.79
5.974,-0.23,0.58,0.81
5.979,-0.24,0.60,0.83
5.984,-0.24,0.60,0.84
5.990,-0.23,0.60,0.84
5.994,-0.23,0.62,0.87
6.000,-0.22,0.68,0.90
6.005,-0.20,0.70,0.92
6.010,-0.20,0.70,0.93
6.022,-0.21,0.71,0.94
6.022,-0.23,0.74,0.95
6.024,-0.24,0.78,0.98
6.046,-0.26,0.78,0.98
6.047,-0.26,0.81,0.99
6.048,-0.27,0.83,1.01
6.048,-0.26,0.85,1.01
6.051,-0.23,0.87,1.04
6.055,-0.19,0.85,1.05
6.060,-0.13,0.85,1.05
6.065,-0.08,0.86,1.07
6.071,-0.04,0.90,1.08
6.075,-0.05,0.94,1.08
6.080,-0.08,0.97,1.09
6.085,-0.15,1.00,1.10
6.091,-0.25,0.99,1.10
6.099,-0.32,0.99,1.11
6.100,-0.35,0.98,1.11
6.105,-0.35,0.99,1.12
6.111,-0.33,0.98,1.15
6.115,-0.27,0.98,1.15
6.120,-0.18,0.98,1.16
6.125,-0.11,1.01,1.16
6.136,-0.07,1.05,1.16
6.138,-0.07,1.08,1.16
6.141,-0.12,1.10,1.16
6.161,-0.19,1.12,1.17
6.162,-0.26,1.14,1.17
6.162,-0.29,1.15,1.17
6.163,-0.27,1.15,1.18
6.166,-0.23,1.16,1.18
6.171,-0.23,1.14,1.18
6.177,-0.15,1.12,1.18
6.181,-0.08,1.12,1.19
6.185,-0.05,1.14,1.19
6.191,-0.03,1.16,1.17
6.196,-0.06,1.16,1.16
6.201,-0.10,1.18,1.17
6.205,-0.14,1.20,1.17
6.212,-0.16,1.22,1.17
6.216,-0.16,1.24,1.17
6.221,-0.14,1.23,1.14
6.226,-0.11,1.23,1.14
6.232,-0.06,1.23,1.14
6.236,-0.06,1.24,1.14
6.245,-0.02,1.22,1.13
6.246,0.01,1.22,1.13
6.252,0.01,1.21,1.11
6.256,-0.00,1.21,1.09
6.261,-0.02,1.23,1.09
6.266,-0.03,1.23,1.08
6.273,-0.05,1.24,1.06
6.280,-0.05,1.24,1.06
6.281,-0.03,1.24,1.04
6.287,-0.00,1.25,1.02
6.308,0.02,1.26,1.01
6.309,0.06,1.26,1.01
6.309,0.06,1.26,1.00
6.310,0.07,1.26,0.98
6.313,0.07,1.25,0.97
6.316,0.07,1.24,0.95
6.325,0.07,1.23,0.93
6.326,0.06,1.22,0.91
6.332,0.07,1.22,0.89
6.338,0.08,1.21,0.88
6.342,0.10,1.21,0.85
6.347,0.12,1.22,0.83
6.354,0.14,1.23,0.82
6.357,0.15,1.23,0.79
6.362,0.14,1.23,0.77
6.367,0.14,1.22,0.77
6.373,0.14,1.21,0.75
6.377,0.13,1.20,0.74
6.382,0.12,1.19,0.72
6.390,0.13,1.17,0.69
6.393,0.14,1.17,0.67
6.397,0.17,1.18,0.63
6.406,0.20,1.14,0.60
6.407,0.21,1.11,0.60
6.413,0.21,1.10,0.60
6.419,0.21,1.12,0.57
6.425,0.20,1.11,0.53
6.427,0.18,1.11,0.49
6.434,0.17,1.08,0.49
6.454,0.17,1.09,0.47
6.455,0.16,1.10,0.45
6.455,0.18,1.09,0.44
6.455,0.19,1.07,0.41
6.458,0.21,1.04,0.38
6.462,0.21,1.02,0.34
6.471,0.21,1.02,0.31
6.474,0.21,1.02,0.30
6.478,0.21,0.99,0.28
6.486,0.20,0.96,0.26
6.489,0.20,0.94,0.23
6.493,0.20,0.95,0.20
6.498,0.20,0.95,0.20
6.503,0.20,0.93,0.17
6.508,0.20,0.92,0.14
6.515,0.21,0.89,0.12
6.518,0.21,0.88,0.10
6.523,0.21,0.87,0.08
6.528,0.21,0.87,0.05
6.534,0.20,0.85,0.01
6.538,0.20,0.82,-0.01
6.543,0.19,0.80,-0.04
6.557,0.18,0.80,-0.06
6.560,0.19,0.78,-0.09
6.562,0.19,0.75,-0.12
6.582,0.19,0.75,-0.12
6.583,0.19,0.73,-0.15
6.583,0.18,0.71,-0.18
6.584,0.17,0.70,-0.19
6.586,0.18,0.69,-0.22
6.589,0.16,0.67,-0.24
6.594,0.15,0.64,-0.26
6.601,0.13,0.63,-0.29
6.604,0.11,0.62,-0.32
6.610,0.11,0.61,-0.34
6.615,0.12,0.59,-0.36
6.619,0.11,0.56,-0.39
6.624,0.11,0.54,-0.41
6.630,0.10,0.54,-0.43
6.635,0.09,0.53,-0.43
6.638,0.09,0.51,-0.45
6.644,0.09,0.49,-0.48
6.649,0.09,0.46,-0.51
6.655,0.09,0.43,-0.54
6.659,0.12,0.41,-0.56
6.672,0.13,0.39,-0.57
6.673,0.13,0.36,-0.59
6.676,0.13,0.32,-0.61
6.696,0.11,0.29,-0.62
6.697,0.10,0.24,-0.65
6.697,0.09,0.19,-0.67
6.698,0.09,0.19,-0.68
6.699,0.11,0.15,-0.68
6.704,0.11,0.12,-0.69
6.709,0.13,0.08,-0.71
6.716,0.15,0.04,-0.74
6.719,0.17,0.02,-0.75
6.724,0.18,0.03,-0.78
6.729,0.16,0.03,-0.80
6.735,0.13,-0.01,-0.81
6.740,0.08,-0.04,-0.83
6.745,0.05,-0.06,-0.84
6.750,0.04,-0.05,-0.86
6.755,0.05,-0.05,-0.88
6.760,0.08,-0.08,-0.90
6.765,0.10,-0.08,-0.90
6.769,0.10,-0.13,-0.91
6.777,0.11,-0.16,-0.92
6.780,0.10,-0.17,-0.92
6.785,0.09,-0.20,-0.94
6.790,0.09,-0.23,-0.95
6.796,0.08,-0.26,-0.97
6.800,0.07,-0.30,-0.98
6.805,0.07,-0.32,-0.98
6.822,0.09,-0.33,-1.00
6.823,0.11,-0.35,-1.01
6.824,0.12,-0.37,-1.01
6.825,0.12,-0.39,-1.03
6.830,0.10,-0.39,-1.03
6.838,0.10,-0.40,-1.03
6.840,0.09,-0.42,-1.05
6.846,0.08,-0.45,-1.05
6.851,0.08,-0.47,-1.06
6.856,0.08,-0.50,-1.07
6.861,0.09,-0.52,-1.07
6.865,0.11,-0.55,-1.08
6.870,0.12,-0.57,-1.09
6.876,0.13,-0.59,-1.09
6.880,0.13,-0.61,-1.10
6.885,0.13,-0.62,-1.10
6.891,0.11,-0.64,-1.10
6.896,0.11,-0.64,-1.10
6.900,0.11,-0.65,-1.10
6.906,0.11,-0.68,-1.11
6.911,0.11,-0.69,-1.11
6.916,0.13,-0.71,-1.12
6.922,0.14,-0.73,-1.12
6.926,0.15,-0.75,-1.11
6.930,0.16,-0.77,-1.12
6.939,0.15,-0.79,-1.11
6.941,0.15,-0.81,-1.11
6.946,0.16,-0.82,-1.10
6.951,0.16,-0.85,-1.11
6.967,0.16,-0.86,-1.10
6.968,0.18,-0.86,-1.10
6.968,0.19,-0.88,-1.10
6.972,0.19,-0.90,-1.09
6.977,0.20,-0.92,-1.08
6.981,0.20,-0.93,-1.07
6.988,0.20,-0.95,-1.07
6.992,0.20,-0.96,-1.06
6.997,0.21,-0.98,-1.06
7.002,0.22,-1.01,-1.06
7.007,0.22,-1.02,-1.04
7.011,0.23,-1.03,-1.03
7.018,0.23,-1.05,-1.02
7.022,0.23,-1.07,-1.00
7.027,0.24,-1.07,-0.99
7.031,0.25,-1.09,-0.99
7.038,0.25,-1.12,-0.99
7.042,0.26,-1.13,-0.97
7.047,0.26,-1.14,-0.96
7.052,0.26,-1.14,-0.95
7.058,0.27,-1.15,-0.95
7.062,0.27,-1.14,-0.93
7.067,0.28,-1.14,-0.91
7.073,0.29,-1.14,-0.89
7.077,0.30,-1.15,-0.87
7.083,0.31,-1.15,-0.86
7.087,0.32,-1.15,-0.85
7.092,0.32,-1.14,-0.83
7.098,0.33,-1.14,-0.83
7.105,0.33,-1.14,-0.81
7.107,0.32,-1.15,-0.79
7.112,0.32,-1.14,-0.77
7.134,0.32,-1.15,-0.76
7.135,0.33,-1.15,-0.75
7.135,0.34,-1.16,-0.73
7.135,0.35,-1.18,-0.70
7.138,0.34,-1.19,-0.67
7.142,0.35,-1.20,-0.64
7.150,0.35,-1.21,-0.62
7.153,0.36,-1.20,-0.61
7.158,0.37,-1.20,-0.58
7.164,0.37,-1.20,-0.58
7.168,0.37,-1.19,-0.57
7.172,0.38,-1.20,-0.55
7.178,0.39,-1.20,-0.52
7.182,0.40,-1.20,-0.50
7.188,0.39,-1.20,-0.48
7.193,0.39,-1.20,-0.45
7.198,0.39,-1.21,-0.42
7.203,0.38,-1.21,-0.41
7.208,0.40,-1.20,-0.38
7.213,0.39,-1.19,-0.35
7.219,0.39,-1.20,-0.33
7.223,0.41,-1.20,-0.30
7.230,0.40,-1.20,-0.30
7.233,0.40,-1.19,-0.29
7.239,0.41,-1.18,-0.26
7.243,0.40,-1.17,-0.21
7.251,0.40,-1.16,-0.19
7.253,0.39,-1.15,-0.16
7.259,0.39,-1.14,-0.15
7.278,0.36,-1.12,-0.12
7.278,0.35,-1.11,-0.10
7.279,0.35,-1.10,-0.06
7.279,0.37,-1.09,-0.03
7.283,0.37,-1.08,0.00
7.288,0.37,-1.06,0.02
7.294,0.38,-1.06,0.04
7.299,0.36,-1.06,0.04
7.304,0.36,-1.05,0.06
7.308,0.35,-1.04,0.09
7.314,0.34,-1.04,0.12
7.319,0.33,-1.03,0.15
7.324,0.33,-1.02,0.18
7.329,0.32,-1.01,0.19
7.333,0.32,-0.99,0.21
7.339,0.32,-0.98,0.24
7.344,0.32,-0.97,0.28
7.349,0.32,-0.96,0.29
7.354,0.31,-0.96,0.31
7.364,0.30,-0.94,0.32
7.365,0.29,-0.94,0.32
7.369,0.29,-0.90,0.35
7.393,0.28,-0.90,0.39
7.394,0.27,-0.89,0.41
7.394,0.27,-0.88,0.43
7.395,0.26,-0.86,0.44
7.395,0.25,-0.83,0.47
7.400,0.23,-0.82,0.49
7.404,0.22,-0.81,0.50
7.409,0.21,-0.80,0.53
7.414,0.20,-0.76,0.55
7.420,0.18,-0.73,0.56
7.425,0.18,-0.72,0.59
7.429,0.17,-0.72,0.59
7.434,0.17,-0.72,0.61
7.440,0.18,-0.70,0.64
7.445,0.18,-0.66,0.65
7.449,0.16,-0.64,0.66
7.457,0.16,-0.63,0.68
7.461,0.15,-0.62,0.69
7.464,0.13,-0.60,0.70
7.469,0.11,-0.58,0.72
7.475,0.10,-0.56,0.74
7.480,0.09,-0.54,0.75
7.485,0.08,-0.53,0.78
7.490,0.08,-0.51,0.79
7.495,0.07,-0.51,0.79
7.501,0.07,-0.49,0.80
7.509,0.05,-0.46,0.81
7.519,0.03,-0.45,0.82
7.519,0.01,-0.44,0.85
7.519,-0.01,-0.41,0.86
7.538,-0.02,-0.39,0.87
7.539,-0.03,-0.37,0.88
7.540,-0.04,-0.35,0.89
7.540,-0.05,-0.34,0.90
7.545,-0.07,-0.32,0.90
7.550,-0.06,-0.31,0.91
7.556,-0.02,-0.29,0.94
7.561,0.04,-0.29,0.94
7.565,0.04,-0.26,0.96
7.570,0.09,-0.23,0.96
7.575,0.11,-0.21,0.97
7.581,0.11,-0.21,0.95
7.586,0.08,-0.17,0.96
7.591,0.02,-0.11,0.98
7.595,-0.07,-0.08,0.99
7.603,-0.13,-0.05,0.99
7.605,-0.16,-0.03,0.99
7.611,-0.16,0.02,0.99
7.616,-0.12,0.07,1.00
7.622,-0.07,0.06,1.02
7.626,-0.03,0.06,1.01
7.631,-0.01,0.05,1.01
7.636,-0.01,0.06,1.03
7.642,-0.01,0.10,1.02
7.646,-0.01,0.15,1.03
7.655,-0.02,0.14,1.03
7.656,-0.04,0.12,1.03
7.662,-0.08,0.14,1.01
7.684,-0.12,0.21,1.02
7.685,-0.14,0.27,1.03
7.685,-0.14,0.29,1.03
7.686,-0.12,0.28,1.02
7.686,-0.10,0.30,1.02
7.691,-0.08,0.36,1.02
7.696,-0.06,0.36,1.02
7.702,-0.06,0.39,1.02
7.706,-0.04,0.38,1.02
7.711,-0.03,0.36,1.01
7.716,-0.04,0.38,1.01
7.722,-0.04,0.43,1.01
7.727,-0.05,0.46,1.00
7.731,-0.06,0.47,0.99
7.737,-0.08,0.48,0.99
7.743,-0.09,0.51,0.98
7.748,-0.09,0.55,0.98
7.752,-0.08,0.58,0.96
7.757,-0.07,0.59,0.94
7.763,-0.05,0.59,0.94
7.767,-0.05,0.60,0.94
7.772,-0.04,0.62,0.94
7.776,-0.03,0.64,0.94
7.782,-0.01,0.66,0.93
7.787,-0.00,0.66,0.91
7.792,0.00,0.67,0.89
7.807,-0.00,0.70,0.88
7.811,-0.01,0.73,0.87
7.811,-0.01,0.76,0.86
7.812,-0.02,0.77,0.84
7.831,-0.03,0.78,0.84
7.832,-0.02,0.80,0.82
7.833,0.00,0.80,0.82
7.833,0.00,0.83,0.80
7.837,0.02,0.84,0.79
7.846,0.04,0.85,0.77
7.847,0.07,0.87,0.76
7.852,0.08,0.88,0.75
7.858,0.09,0.90,0.73
7.863,0.08,0.93,0.71
7.867,0.07,0.95,0.69
7.873,0.07,0.96,0.68
7.877,0.06,0.98,0.66
7.883,0.08,1.00,0.65
7.888,0.10,1.01,0.62
7.905,0.12,1.01,0.61
7.906,0.13,1.02,0.61
7.906,0.13,1.05,0.58
7.928,0.12,1.09,0.55
7.929,0.10,1.12,0.54
7.929,0.07,1.08,0.52
7.930,0.05,1.02,0.50
7.930,0.07,1.00,0.48
7.933,0.11,1.01,0.46
7.938,0.17,1.04,0.44
7.946,0.23,1.04,0.42
7.949,0.26,1.04,0.40
7.953,0.27,1.09,0.38
7.958,0.24,1.13,0.35
7.964,0.20,1.13,0.35
7.968,0.20,1.15,0.33
7.973,0.15,1.15,0.30
7.978,0.12,1.16,0.27
7.984,0.10,1.20,0.24
7.990,0.12,1.21,0.23
7.993,0.16,1.18,0.22
7.998,0.21,1.14,0.19
